Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
811,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Alcelaphus,buselaphus,"(Pallas, 1766)",,,,,"","Hartebeest, Swayne's Hartebeest",,,LC,,3.1,2008,decreasing,N
41782,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Alces,alces,"(Linnaeus, 1758)",,,,,"","Moose, Eurasian Elk, Elk, European Elk, Eurasian Moose, Siberian Elk",Élan,Alce,LC,,3.1,2008,increasing,N
818,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Alces,americanus,"(Clinton, 1822)",,,,,Alces alces subspecies cameloides,"Moose, Siberian Elk",,,LC,,3.1,2008,stable,N
843,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Alionycteris,paucidentata,"Kock, 1969",,,,,"",Mindanao Pygmy Fruit Bat,,,LC,,3.1,2008,stable,N
851,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,balikunica,"Hsia & Fang, 1964",,,,,Allactaga nataliae  ,Balikun Jerboa,,,LC,,3.1,2008,unknown,N
852,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,bullata,"Allen, 1925",,,,,"",Gobi Jerboa,,,LC,,3.1,2008,unknown,N
853,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,elater,"(Lichtenstein, 1825)",,,,,"",Small Five-toed Jerboa,,Jerboa Cinco-tocado Con La Punta Del Pie Pequeño,LC,,3.1,2008,decreasing,N
854,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,euphratica,"Thomas, 1881",,,,,"",Euphrates Jerboa,,,NT,,3.1,2008,decreasing,N
855,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,firouzi,"Womochel, 1978",,,,,"",Iranian Jerboa,,,DD,,3.1,2008,unknown,N
856,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,hotsoni,"Thomas, 1920",,,,,"","Hotson's Five-toed Jerboa, Hotson's Jerboa",,,LC,,3.1,2008,unknown,N
857,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,major,"(Kerr, 1792)",,,,,Allactaga jaculus  |Allactaga jaculus  ,Great Jerboa,,Gran Jerboa,LC,,3.1,2008,decreasing,N
858,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,severtzovi,"Vinogradov, 1925",,,,,Alactaga severtzovi subspecies chorezmi,Svertzov's Jerboa,,,LC,,3.1,2008,unknown,N
859,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,sibirica,"(Forster, 1778)",,,,,Alactaga salicus  |Alactaga suschkini  |Allactaga alactaga  |Allactaga grisescens  |Allactaga mongolica  |Allactaga semideserta  |Dipus brachyurus  |Dipus halticus  |Dipus saltator  ,"Siberian Jerboa, Mongolian Five-toed Jerboa",,,LC,,3.1,2008,unknown,N
850,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,tetradactyla,"(Lichtenstein, 1823)",,,,,"",Four-toed Jerboa,,,VU,B2ab(iii),3.1,2008,unknown,N
860,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,vinogradovi,"Argyropulo, 1941",,,,,"",Vinogradov's Jerboa,,,NT,,3.1,2008,decreasing,N
136326,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,williamsi,"Thomas, 1897",,,,,"",Williams's Jerboa,,,LC,,3.1,2008,decreasing,N
861,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactodipus,bobrinskii,"Kolesnikov, 1937",,,,,"",Bobrinski's Jerboa,,,LC,,3.1,2008,unknown,N
865,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Allenopithecus,nigroviridis,"(Pocock, 1907)",,,,,"","Allen's Swamp Monkey, Blackish-green Guenon",Cercopithèque De Allen,,LC,,3.1,2008,unknown,N
868,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Allocebus,trichotis,"(Günther, 1875)",,,,,Cheirogaleus trichotis,Hairy-eared Dwarf Lemur,"Cheirogale Aux Oreilles Poilues, Allocèbe, Chirogale Aux Oreilles Poilues",Lemur Orejipeludo,VU,A2c+3c+4c,3.1,2014,decreasing,N
42640,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Allocricetulus,curtatus,"(G.M. Allen, 1925)",,,,,"",Mongolian Hamster,,,LC,,3.1,2008,unknown,N
875,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Allocricetulus,eversmanni,"(Brandt, 1859)",,,,,"",Eversmann's Hamster,,,LC,,3.1,2008,unknown,N
136486,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,arctoidea,"Cabrera, 1940 ",,,,,"","Ursine Howler Monkey, Ursine Howler",,Mono Araguato,LC,,3.1,2008,unknown,N
39957,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,belzebul,"(Linnaeus, 1766)",,,,,"","Red-handed Howler Monkey, Black and Red Howler, Red-handed Howler, Red-handed Howling Monkey",,Guariba-de-mãos-vermelhas,VU,A2cd,3.1,2008,decreasing,N
41545,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,caraya,"(Humboldt, 1812)",,,,,"","Black-and-gold Howler Monkey, Black Howling Monkey, Black Howler Monkey, Black Howler",,"Aullador Negro, Manechi, Manechi Negro",LC,,3.1,2008,decreasing,N
43912,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,discolor,"(Spix, 1823)",,,,,"","Spix's Red-handed Howler Monkey, Red-handed Howling Monkey, Spix's Red-handed Howler",,Guariba-de-mãos-ruivos,VU,A2c,3.1,2008,decreasing,N
39916,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,guariba,"(Humboldt, 1812)",,,,,Alouatta fusca  ,"Brown Howler, Brown Howling Monkey, Southern Brown Howling Monkey, Brown Howler Monkey",Hurleur Brun,"Barbado, Bugio, Guariba",LC,,3.1,2008,decreasing,N
40642,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,macconnelli,"(Linnaeus, 1766)",,,,,Alouatta insulanus  |Alouatta seniculus subspecies insulans,"Guianan Red Howler Monkey, Trinidad Howling Monkey, Guyanan Red Howler",Singe Hurleur,,LC,,3.1,2008,unknown,N
136332,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,nigerrima,"Lönnberg, 1941",,,,,"","Black Howler Monkey, Amazon Black Howler",,,LC,,3.1,2008,unknown,N
39960,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,palliata,"(Gray, 1849)",,,,,"","Mantled Howler Monkey, South Pacific Blackish Howling Monkey, Ecuadorian Mantled Howling Monkey, Mantled Howler",,"Aullador De La Costa, Mono Aullador, Mono Congo",LC,,3.1,2008,unknown,N
914,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,pigra,"Lawrence, 1933",,,,,"","Yucatán Black Howler Monkey, Mexican Black Howler Monkey, Guatemalan Black Howler Monkey, Guatemalan Howler, Guatemalan Howling Monkey, Lawrence's Howler Monkey, Guatemalan Black Howler, Black Howling Monkey",Hurleur Du Guatemala,"Araguato De Guatemala, Mono Aullador Negro, Saraguato, Saraguato Negro",EN,A4cd,3.1,2008,decreasing,N
41546,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,sara,"Elliot, 1910",,,,,"","Bolivian Red Howler Monkey, Bolivian Red Howling Monkey, Bolivian Red Howler",,"Aullaador Rojo, Aullador Rojo, Manechi, Manechi Colorado",LC,,3.1,2008,decreasing,N
918,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,ululata,"Elliot, 1912",,,,,"","Maranhão Red-handed Howler Monkey, Red-handed Howling Monkey, Maranhão Red-handed Howler",,Guariba-de-mãos-vermelhas,EN,C1,3.1,2008,decreasing,N
948,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,albicaudus,"(True, 1894)",,,,,Alticola albicauda  ,White-tailed Mountain Vole,,,DD,,3.1,2008,unknown,N
949,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,argentatus,"(Severtzov, 1879)",,,,,"",Silver Mountain Vole,,,LC,,3.1,2008,unknown,N
950,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,barakshin,"Bannikov, 1947",,,,,"",Gobi Altai Mountain Vole,,,LC,,3.1,2008,unknown,N
951,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,lemminus,"(Miller, 1898)",,,,,Eothenomys lemminus  ,"Lemming Vole, Lemming Mountain Vole",,,LC,,3.1,2008,unknown,N
952,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,macrotis,"(Radde, 1862)",,,,,Alticola altaica  |Alticola fetisovi  |Alticola macrotis subspecies vicina|Alticola vinogradovi  ,"Large-eared Vole, Large-eared Mountain Vole",,,LC,,3.1,2008,unknown,N
953,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,montosa,"(True, 1894)",,,,,"","Central Kashmir Vole, Kashmir Mountain Vole, True's Vole",,,VU,B2ab(iii),3.1,2008,decreasing,N
136648,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,olchonensis,"Litvinov, 1960",,,,,Alticola baicalensis  ,"Olkhon Mountain Vole, Lake Baikal Mountain Vole",,,DD,,3.1,2008,unknown,N
954,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,roylei,"Gray, 1842",,,,,"",Royle's Mountain Vole,,,NT,,3.1,2008,decreasing,N
955,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,semicanus,"(G.M. Allen, 1924)",,,,,Alticola alleni  ,"Mongolian Silver Vole, Mongolian Mountain Vole",,,LC,,3.1,2008,unknown,N
956,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,stoliczkanus,"(Blanford, 1875)",,,,,Alticola stracheyi  ,Stoliczka's Mountain Vole,,,LC,,3.1,2008,unknown,N
958,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,strelzowi,"(Kastschenko, 1899)",,,,,Alticola strelzowi subspecies depressus|Alticola strelzowi subspecies desertorum,"Flat-headed Vole, Strelzow's Mountain Vole",,,LC,,3.1,2008,unknown,N
959,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,tuvinicus,"Ognev, 1950",,,,,Alticola khubsugulensis  |Alticola kosogol  ,"Tuva Silver Vole, Tuva Mountain Vole",,,LC,,3.1,2008,unknown,N
62006,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,corriae,"Thomas, 1905",,,,,"",Fynbos Golden Mole,,,NT,,3.1,2015,unknown,N
41316,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,hottentotus,"(A. Smith, 1829)",,,,,Amblysomus iris  ,"Hottentot Golden Mole, Zulu Golden Mole",,,LC,,3.1,2015,unknown,N
62007,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,marleyi,"Roberts, 1931",,,,,"",Marley's Golden Mole,,,EN,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,2015,unknown,N
62008,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,robustus,"Bronner, 2000",,,,,"",Robust Golden Mole,,,VU,B1ab(iii),3.1,2015,unknown,N
62009,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,septentrionalis,"Roberts, 1913",,,,,"",Highveld Golden Mole,,,NT,,3.1,2015,decreasing,N
1137,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ametrida,centurio,"Gray, 1847",,,,,"",Little White-shouldered Bat,,,LC,,3.1,2008,unknown,N
1140,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Ammodillus,imbellis,"(de Winton, 1898)",,,,,"","Ammodile, Somali Gerbil, Walo",,,DD,,3.1,2008,stable,N
1141,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ammodorcas,clarkei,"(Thomas, 1891)",,,,,"","Dibatag, Clarke's Gazelle",,,VU,A2cd,3.1,2008,decreasing,N
42399,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,harrisii,"(Audubon & Bachman, 1854)",,,,,"",Harris's Antelope Squirrel,,,LC,,3.1,2008,unknown,N
42451,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,interpres,"(Merriam, 1890)",,,,,"",Texas Antelope Squirrel,,,LC,,3.1,2008,unknown,N
42452,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,leucurus,"(Merriam, 1889)",,,,,Ammospermophilus insularis  ,White-tailed Antelope Squirrel,,,LC,,3.1,2008,stable,N
1149,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,nelsoni,"(Merriam, 1893)",,,,,"","Nelson's Antelope Squirrel, San Joaquin Antelope Ground Squirrel, San Joaquin Antelope Squirrel",,,EN,B1ab(iii),3.1,2008,decreasing,N
1151,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ammotragus,lervia,"(Pallas, 1777)",,,,,"","Aoudad, Uaddan, Barbary Sheep",Mouflon À Manchettes,,VU,C1,3.1,2008,decreasing,N
1154,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,FURIPTERIDAE,Amorphochilus,schnablii,"Peters, 1877",,,,,"","Smoky Bat, Smokey Bat",,,VU,A2c,3.1,2015,stable,N
136723,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Amphinectomys,savamis,"Malygin, 1994",,,,,"",Ucayali Water Rat,,,DD,,3.1,2008,unknown,N
39593,ANIMALIA,CHORDATA,MAMMALIA,SCANDENTIA,TUPAIIDAE,Anathana,ellioti,"(Waterhouse, 1850)",,,,,"","Madras Treeshrew, Indian Tree Shrew, Madras Tree Shrew",,,LC,,3.1,2008,decreasing,N
1264,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,olrogi,"Williams & Mares, 1978",,,,,"","Olrog's Pericote, Olrog's Chaco Mouse",,,LC,,3.1,2008,unknown,N
1265,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,pearsoni,"(Myers, 1977)",,,,,"","Pearson's Chaco Mouse, Pearson's Pericote",,,LC,,3.1,2008,stable,N
1271,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andinomys,edax,"Thomas, 1902",,,,,"",Andean Mouse,,,LC,,3.1,2008,stable,N
1307,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Anisomys,imitator,"Thomas, 1904",,,,,"","Uneven-toothed Rat, Squirrel-toothed Rat",,,LC,,3.1,2008,stable,N
44857,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,beecrofti,"Fraser, 1853",,,,,Anomalurops beecrofti  ,"Beecroft's Scaly-tailed Squirrel, Beecroft's Flying Squirrel","Anamolure De Beecroft, Écureuil Volant De Beecroft",,LC,,3.1,2008,unknown,N
1550,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,derbianus,"(Gray, 1842)",,,,,Anomalurus beldeni  |Anomalurus chrysophaenus  |Anomalurus cinereus  |Anomalurus erythronotus  |Anomalurus fraseri  |Anomalurus jacksoni  |Anomalurus neavei  |Anomalurus nigrensis  |Anomalurus orientalis  |Anomalurus squamicaudus  ,"Lord Derby's Scaly-tailed Squirrel, Derby's Flying Squirrel, Lord Derby's Flying Squirrel","Anamolure De Derby, Ecureuil Volant De Derby, Écureuil Volant De Derby",,LC,,3.1,2008,unknown,N
1551,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,pelii,"(Schlegel & Müller, 1845)",,,,,"","Pel's Flying Squirrel, Pel's Scaly-tailed Squirrel","Anamolure De Pel, Écureuil Volant De Pel",,DD,,3.1,2009,unknown,N
1553,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,pusillus,"Thomas, 1887",,,,,"",Dwarf Scaly-tailed Squirrel,,,LC,,3.1,2008,unknown,N
1559,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Anonymomys,mindorensis,"Musser, 1981",,,,,"","Mindoro Forest Anonymomys, Mindoro Climbing Rat, Mindoro Rat",,,DD,,3.1,2008,unknown,N
1564,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Anotomys,leander,"Thomas, 1906",,,,,"","Ecuadoran Ichthyomyine, Ecuador Fish-eating Rat, Aquatic Rat, Fish-eating Rat",,,VU,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,2010,decreasing,N
1565,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,caudifer,"(É. Geoffroy, 1818)",,,,,"",Tailed Tailless Bat,,,LC,,3.1,2015,unknown,N
1566,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,cultrata,"Handley, 1960",,,,,"",Handley's Tailless Bat,,,NT,,3.1,2008,decreasing,N
136239,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,fistulata,"Muchhala, Mena-Valenzuela & Albuja, 2005",,,,,"",Tube-lipped Tailless Bat,,,DD,,3.1,2008,unknown,N
1567,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,geoffroyi,"Gray, 1838",,,,,"",Geoffroy's Tailless Bat,,,LC,,3.1,2015,stable,N
1568,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,latidens,"Handley, 1984",,,,,"",Broad-toothed Tailless Bat,,,LC,,3.1,2015,stable,N
1569,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,luismanueli,"Molinari, 1994",,,,,"",Luis Manuel's Tailless Bat,,,LC,,3.1,2008,stable,N
136802,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,assamensis,"Anderson, 1875",,,,,"",Assam Mole Shrew,,,LC,,3.1,2008,unknown,N
136589,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,schmidi,"Petter, 1963",,,,,"",Giant Mole Shrew,,,DD,,3.1,2008,unknown,N
41450,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,squamipes,"Milne-Edwards, 1872",,,,,"","Mole-shrew, Chinese Mole Shrew, Chinese Short-tailed Shrew, Mole Shrew, Sichuan Burrowing Shrew",,,LC,,3.1,2008,unknown,N
136257,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,yamashinai,"Kuroda, 1935",,,,,"",Taiwanese Mole Shrew,,,LC,,3.1,2008,unknown,N
1581,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinomys,laniger,"(Gould, 1856)",,,,,"",Kultarr,,,LC,,3.1,2008,decreasing,N
136555,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,adustus,"(Thomas, 1923)",,,,,"","Rusty Antechinus, Rusty Marsupial Mouse, Tropical Antechinus",,,LC,,3.1,2008,decreasing,N
1590,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,agilis,"Dickman, Parnaby, Crowther & King, 1998",,,,,"","Agile Antechinus, Agile Marsupial Mouse, Normanby Antechinus",,,LC,,3.1,2008,unknown,N
40523,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,bellus,"(Thomas, 1904)",,,,,"","Fawn Antechinus, Fawn Marsupial Mouse",Souris Marsupiale Jolie,,LC,,3.1,2008,stable,N
40524,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,flavipes,"(Waterhouse, 1838)",,,,,"","Yellow-footed Antechinus, Yellow-footed Marsupial Mouse",Souris marsupiale à pieds jaunes,,LC,,3.1,2008,stable,N
1583,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,godmani,"(Thomas, 1923)",,,,,"","Atherton Antechinus, Godman's Antechinus, Atherton Marsupial Mouse",Souris Marsupiale De Godman,,NT,,3.1,2008,stable,N
1584,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,leo,"Van Dyck, 1980",,,,,"","Cinnamon Antechinus, Iron Range Antechinus, Cinnamon Marsupial Mouse",Souris Marsupiale Cannelle,,LC,,3.1,2008,stable,N
40525,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,minimus,"(É. Geoffroy, 1803)",,,,,"","Swamp Antechinus, Swamp Marsupial Mouse, Little Tasmanian Marsupial-mouse",Souris Marsupiale Des Marais Litoraux,,LC,,3.1,2008,decreasing,N
40526,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,stuartii,"Macleay, 1841",,,,,"","Brown Antechinus, Stuart's Marsupial-mouse, Brown Marsupial Mouse",Souris Marsupiale Brune D´australie,,LC,,3.1,2008,stable,N
136755,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,subtropicus,"Van Dyck & Crowther, 2000",,,,,"","Subtropical Antechinus, Subtropical Marsupial Mouse",,,LC,,3.1,2008,decreasing,N
41508,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,swainsonii,"(Waterhouse, 1840)",,,,,"","Dusky Antechinus, Dusky Marsupial Mouse, Swainson's Marsupial-mouse",,,LC,,3.1,2008,unknown,N
1620,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Anthops,ornatus,"Thomas, 1888",,,,,"","Solomons Leaf-nosed Bat, Flower-faced Bat",,,DD,,3.1,2008,unknown,N
1676,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Antidorcas,marsupialis,"(Zimmermann, 1780)",,,,,"",Springbok,,,LC,,3.1,2008,increasing,N
1677,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ANTILOCAPRIDAE,Antilocapra,americana,"(Ord, 1815)",,,,,"","Pronghorn, American Pronghorn, Mexican Pronghorn","Antilocapre, Antilope Américaine",Berrendo,LC,,3.1,2008,stable,N
1681,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Antilope,cervicapra,"(Linnaeus, 1758)",,,,,"",Blackbuck,Antilope Cervicapre,Cervicapra,NT,,3.1,2008,stable,N
1790,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Antrozous,pallidus,"(Le Conte, 1856)",,,,,"",Pallid Bat,,,LC,,3.1,2008,stable,N
1793,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,"(Schinz, 1821)",,,,,"","African Clawless Otter, Cape Clawless Otter",Loutre à joues blanches,"Nutria Africana, Nutria de Cuello Blanco",NT,,3.1,2015,decreasing,N
44166,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,cinereus,"(Illiger, 1815)",,,,,Amblonyx cinereus|Aonyx cinerea|Lutra cinerea,"Asian Small-clawed Otter, Small-clawed Otter, Oriental Small-clawed Otter",Loutre cendrée,"Nutria Cenicienta, Nutria Inerme Asiatica",VU,A2acde,3.1,2015,decreasing,N
1794,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,congicus,"Lönnberg, 1910",,,,,"","Congo Clawless Otter, Zaire Clawless Otter, Small-clawed Otter, Small-toothed Clawless Otter, Cameroon Clawless Otter","Loutre à joues blanches du Cameroun, Loutre à joues blanches du Congo, Paraonyx tacheté",Nutria Inerme de Camerún,NT,,3.1,2015,decreasing,N
41539,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,azarae,"(Humboldt, 1811)",,,,,"",Azara's Night Monkey,,"Macaco Da Noite, Cuatro Ojos, Mirikiná, Mono Nocturno",LC,,3.1,2008,decreasing,N
39915,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,brumbacki,"Hershkovitz, 1983",,,,,Aotus lemurinus subspecies brumbacki,Brumback's Night Monkey,,"Mico De Noche Llanero, Mono Nocturno",VU,A2c,3.1,2008,decreasing,N
1807,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,griseimembra,"Elliot, 1912",,,,,"","Grey-handed Night Monkey, Grey-legged Night Monkey",,Mico De Noche Caribeño,VU,A2c,3.1,2008,decreasing,N
136211,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,jorgehernandezi,"Defler & Bueno, 2007",,,,,"",Hernández-Camacho's Night Monkey,,,DD,,3.1,2008,unknown,N
1808,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,lemurinus,"I. Geoffroy, 1846",,,,,Aotus hershkovitzi  ,"Colombian Night Monkey, Lemurine Night Monkey, Gray-bellied Night Monkey",,"Mico De Noche Andino, Mono Nocturno",VU,A2c,3.1,2008,decreasing,N
1802,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,miconax,"Thomas, 1927",,,,,"","Andean Night Monkey, Peruvian Night Monkey, Mono Lechuza",,"Mono Nocturno, Tutamono",VU,A2c,3.1,2008,decreasing,N
41540,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,nancymaae,"Hershkovitz, 1983",,,,,"","Nancy Ma's Night Monkey, Peruvian Red-necked Owl Monkey, Ma's Night Monkey",,"Macaco Da Noite, Mono Nocturno",LC,,3.1,2008,unknown,N
